status_id,annotator1,annotator2,annotator3,lang,is_finnish,Notes
1253724518763330000,"","","",st,x,""
1253725323956450000,"","","",so,"",""
1253725345704030000,"","","","","",""
1253725498372510000,"","","","",no fin,""
1253726327783470000,"","","",it,"",""
1253726590221120000,"",-,-,fi,"",""
1253726668591600000,"",0,-,fi,"",""
1253728387430080000,"","","",fi,"",""
1253729314173930000,"","","",el-Latn,"",""
1253729615845170000,"",-,-,fi,"",""
1253730371784660000,"","","",fi,"",""
1253730509638850000,"",0,"",fi,"",""
1253730851919210000,"","","",ro,"",""
1253731905801020000,"",+,-,fi,"",""
1253732198043270000,"",+,"",fi,"",""
1253733658218970000,0,-,-,fi,"",""
1253733941951050000,"",+,"",fi,"",""
1253734174609020000,"","","",fi,"",""
1253734763598250000,"","","",fi,"",""
1253735456136740000,"",0,"",fi,"",""
1253735563502460000,+,+,0,fi,"",""
1253735781941860000,"","","","","",""
1253737121212510000,"","","",fi,"",""
1253738135835600000,"",+,"",fi,"",""
1253738411523040000,"","","",fi,"",""
1253739179634290000,"","","",fi,"",""
1253739217563330000,"","","",sw,NO FINN,""
1253739630266130000,"","","",fi,"",""
1253742696096760000,"",-,"",fi,"",""
1253743692407620000,"","","",sw,"",""
1253743973518250000,"","","",fi,"",""
1253744618614720000,"",+,"",fi,"",""
1253744685014810000,"",+,"",fi,"",""
1253745346083160000,"","","",sw,"",""
1253747797775520000,"",0,"",fi,"",""
1253748746275470000,0,0,+,fi,"",""
1253748831851860000,"","","",fi,"",""
1253749722029920000,"","","",fi,"",""
1253750654155320000,"","","",ms,"",""
1253752023037680000,"",0,"",fi,"",""
1253753489131530000,"",-,-,fi,"",""
1253756183736980000,"","","",fi,"",""
1253756845308750000,-,-,-,fi,"",""
1253757061755740000,"","","",fi,"",""
1253757316446520000,"","","",fi,"",""
1253758119299200000,"","","",fi,"",""
1253759286137720000,"","","",fi,"",""
1253759872740600000,"","",-,fi,"",""
1253760973804100000,"","","",fi,"",""
1253761274644700000,"","","",ja,"",""
1253761435072700000,"",+,"",fi,"",""
1253769234368340000,"","","",fi,"",""
1253769652330740000,"",-,"",fi,"",""
1253770007248590000,"",0,"",fi,"",""
1253770457649760000,"","","",fi,"",""
1253771609879520000,"","","",fi,"",""
1253771664694930000,"","","","","",""
1253771748757120000,"",+,"",fi,"",""
1253772074490970000,"","","",sn,"",""
1253773616744990000,"","","",fi,"",""
1253773746063710000,"",+,"",fi,"",""
1253776364500590000,"","","",fi,"",""
1253780122181740000,"",-,"",fi,"",""
1253783637839020000,"","","",sw,NO FINN,""
1253784409855220000,"","","",fi,"",""
1253789784960610000,"",+,"",fi,"",""
1253790279053840000,"","","",fi,"",""
1253795898955650000,"","","",fi,x,""
1253795999841210000,"",0,"",fi,"",""
1253800929268240000,"","","",fi,"",""
1253802313829020000,"","","",fi,"",""
1253803146016690000,"","","",ms,"",""
1253810606085370000,"","","","","",""
1253813605457330000,"",+,-,fi,"",""
1253816694927170000,"","","",so,no fin,""
1253817105176240000,"","","",sw,"",""
1253817708174540000,"","","",vi,"",""
1253820673434290000,"","","",mt,NO FINN,""
1253822173019590000,"","","",fi,"",""
1253836689858090000,"",+,"",fi,"",""
1253838149026970000,"","","",ku,"",""
1253840930089530000,"","","","","",""
1253843003380310000,"","","",fi,"",""
1253851523160970000,"","","",fi,"",""
1253869678201620000,"",-,"",fi,"",""
1253878054893560000,-,-,0,fi,"",""
1253882369947440000,"","","",fi,"",""
1253883937228760000,"","","",fi,"",""
1253888037446090000,"","","",ha,"",""
1253889917626860000,"","","",fi,"",""
1253889975319440000,0,+,0,fi,"",""
1253892479650160000,"",+,"",fi,"",""
1253893762541060000,+,0,+,fi,"",""
1253899410767060000,"","","",fi,"",""
1253900827435000000,"","","",uz,NO FINN,""
1253902097571080000,"","","","",NO FINN,""
1253902560110490000,-,0,-,fi,"",""
1253903701938500000,"","","",hu,"",""
1253904630075080000,"","","",fi,"",""
1253906539364010000,"",0,-,fi,"",""
1253906856898170000,"","","",fi,"",""
1253907999019710000,"",0,"",fi,"",""
1253909476249420000,"","","",fi,"",""
1253909606654520000,"","","",fi,"",""
1253909876822230000,"","","",fi,"",""
1253910613178410000,"","","",fi,"",""
1253911116503190000,"",0,"",fi,"",""
1253913421533280000,"",0,"",fi,"",""
1253914858405410000,"","","",fi,"",""
1253915810529270000,"","","",fi,"",""
1253920462712770000,"","","",fi,"",""
1253923199907180000,"",0,"",fi,"",""
1253923499191820000,"","","",fi,"",""
1253923948007490000,"","","",fi,"",""
1253925307230320000,"","","",fi,"",no focus
1253925516677190000,"","","",sw,NO FINN,""
1253930010282520000,"",-,"",fi,"",""
1253930608579000000,"",+,+,fi,"",""
1253931012125590000,-,0,-,fi,"",""
1253931673533770000,"","","",gl,"",""
1253933412735480000,"","","",fi,"",""
1253934487978810000,"","","",fi,"",""
1253934601661280000,"","","",fi,"",""
1253935411010970000,"",0,"",fi,"",""
1253936452238480000,+,0,+,fi,"",""
1253937343431610000,"","","","","",""
1253937497488400000,"",0,0,fi,"",""
1253938760989000000,-,0,+,fi,"",""
1253939015541280000,0,-,-,fi,"",""
1253939956583670000,-,"",-,fi,"",""
1253940229104380000,"","","",fi,"",""
1253940331810350000,-,-,-,fi,"",""
1253942513309710000,-,-,0,fi,"",""
1253944705827710000,"",0,"",fi,"",""
1253945223601950000,+,+,0,fi,"",""
1253946411441420000,"",+,0,fi,"",""
1253947002972450000,"","","",fi,"",""
1253947238079920000,"","","",fi,"",""
1253947927946560000,-,-,-,fi,"",""
1253948117243830000,"",0,"",fi,"",""
1253949894336880000,"",-,"",fi,"",""
1253950009374130000,"",0,"",fi,"",""
1253950254703160000,"",+,"",fi,"",""
1253951433617170000,"","","",fi,"",""
1253952345509170000,"","","",fi,"",""
1253953084801400000,"",0,"",fi,"",""
1253954117367660000,"","","","","",""
1253954647053800000,"",0,0,fi,"",""
1253955491207800000,"","","",fi,"",""
1253955855273190000,"","","","",NO FINN,""
1253957456029500000,"","","",fi,"",""
1253957558001460000,"","","",fi,"",""
1253957668651390000,"","","",fi,"",""
1253957877905180000,"","","",fi,"",""
1253959450303630000,"","","",fi,"",""
1253960609651210000,"","","",fi,"",""
1253961438026260000,"","","",fi,"",""
1253961678057880000,-,-,-,fi,"",""
1253962493162130000,-,"",0,fi,"",""
1253962933111010000,"","","",fi,"",""
1253965306214650000,"","","",fi,"",""
1253965544090420000,"",0,"",fi,"",""
1253968864116980000,"","","",fi,"",""
1253969001786600000,"",-,+,fi,"",""
1253970196471210000,-,-,-,fi,"",""
1253971546483420000,"","","",fi,"",""
1253971664670530000,"","","",fi,"",""
1253972487014150000,"","","","","",""
1253972548766790000,"",+,"",fi,"",""
1253973235068210000,"",+,"",fi,"",""
1253976808397180000,"",0,+,fi,"",""
1253976867360710000,"","","","","",""
1253977049708010000,"","","",fi,"",""
1253981597273030000,"","","",fi,"",""
1253981619234530000,"","","",fi,"",""
1253983000334750000,"","","",so,x,""
1253985362977920000,"",0,"",fi,"",""
1253986240963230000,"",0,"",fi,"",""
1253989032276770000,"","","",fi,"",""
1253991128715730000,"","","",fi,"",""
1253991350476950000,"","","",fi,"",""
1253991731793630000,"","","",fi,"",""
1253994240352400000,+,+,+,fi,"",""
1253995187291950000,"",+,"",fi,"",""
1253995879775770000,"",0,"",fi,"",""
1253996932147700000,+,+,+,fi,"",""
1253999525385160000,"",+,"",fi,"",""
1254000392754660000,"","","",fi,"",""
1254000489341110000,-,-,-,fi,"",""
1254002129242550000,"","","",fi,"",""
1254002584181970000,"","","",fi,"",""
1254007007226590000,"","","",fi,"",""
1254007754827670000,"","","",fi,"",""
1254007985543830000,"",-,-,fi,"",""
1254016345433350000,"","","",fi,"",""
1254018503482500000,0,-,+,fi,"",""
1254019111312590000,"","","","","",""
1254019194632520000,"","","",fi,"",""
1254019411096350000,"","","",fi,"",""
1254020353963280000,-,-,-,fi,"",""
1254020768025000000,0,0,0,fi,"",""
1254021425998050000,"","","",fi,"",""
1254022297234610000,0,+,+,fi,"",""
1254025555919410000,"","","",sw,"",""
1254025850829370000,"","","",fi,"",""
1254026472899170000,0,+,0,fi,"",""
1254027705366060000,"","","",fi,"",""
1254029378343880000,"",-,"",fi,"",""
1254034880142470000,"","","",fi,"",""
1254037037826690000,"","","","","",""
1254037303770610000,0,0,-,fi,"",""
1254040690390160000,"","","","",no FIN,""
1254041908285970000,0,0,0,fi,"",""
1254042983965560000,"",0,"",fi,"",""
1254043867067940000,"",+,"",fi,"",""
1254045565270310000,"","","",fi,"",""
1254046115047100000,-,-,-,fi,"",""
1254047759965080000,"","","",fi,"",""
1254049493328240000,"","","",fi,"",""
1254050103641410000,"","","",fi,"",""
1254050352388860000,"","","",fi,"",""
1254051678090940000,"","","",fi,"",""
1254052300504680000,-,-,-,fi,"",""
1254052515861140000,"","","",fi,"",""
1254052708681730000,"","","",fi,"",""
1254055194981270000,"",0,"",fi,"",""
1254055236957870000,"",-,"",fi,"",""
1254056219276380000,"","","",sw,NO FINN,""
1254057213838200000,"","","",fi,"",""
1254057443266610000,"","","",fi,"",""
1254061171726070000,"","","",fi,"",""
1254061591592690000,"","","",fi,"",""
1254062903436760000,"","","","","",""
1254063241485060000,-,-,-,fi,"",""
1254064128504800000,"",0,"",fi,"",""
1254068054084000000,"",+,"",fi,"",""
1254068150360060000,"","","",fi,"",""
1254068399036000000,"","","",fy,"",""
1254068623343260000,"","","",fi,"",""
1254068915174600000,"","","",eu,NO FINN,""
1254071825858020000,"",0,"",fi,"",""
1254072791449640000,"","","",fi,"",""
1254074526280960000,"","","",fi,"",""
1254074653720690000,"","","",fi,"",""
1254075746886220000,"","","",fi,"",""
1254075982794890000,"",0,-,fi,"",""
1254077122286670000,"","","",fi,"",""
1254077194004990000,-,0,-,fi,"",""
1254078724057730000,"","","","","",""
1254079474351690000,"","","",fi,"",""
1254081127779840000,0,0,-,fi,"",""
1254081512959600000,-,"",-,fi,"",""
1254081519569850000,"","","",fi,0,""
1254081736348180000,"","","",fi,"",""
1254081873887760000,"","","",fi,"",""
1254082795682630000,"","","",fi,"",""
1254083497980990000,"","","",fi,"",""
1254084035632070000,-,0,-,fi,"",""
1254084355212940000,"","","",fi,"",""
1254084440608960000,"","","",fi,"",""
1254085134145520000,"","","","","",""
1254085322515910000,+,0,+,fi,"",""
1254086058003880000,"","","",fi,"",""
1254089484129440000,0,+,+,fi,"",""
1254090265553400000,"",+,"",fi,"",""
1254091640777720000,"",0,"",fi,"",""
1254092542875970000,"",+,"",fi,"",""
1254093541585940000,"",0,-,fi,"",""
1254093945862320000,"","","","","",""
1254098763150440000,"","","",fi,"",""
1254099797558120000,"","","",fi,"",""
1254101720457760000,"","","",fi,"",""
1254102092475660000,"","","",fi,"",""
1254103261289710000,"","","","","",""
1254103822982620000,"","","",fi,"",""
1254105440549510000,"","","",fi,"",""
1254106164977120000,-,0,0,fi,"",""
1254106698383580000,"","","",fi,"",""
1254109726633150000,"","","","","",""
1254110142284660000,"",+,"",fi,"",""
1254111182149090000,"","","",sw,"",""
1254111186360070000,"","","",fi,"",""
1254111545333810000,"",-,"",fi,"",""
1254113540765560000,"",+,+,fi,"",""
1254113682747000000,"","","",fi,"",""
1254113957683530000,-,-,0,fi,"",""
1254114128131650000,"","","",fi,"",""
1254116958376810000,"","","",fi,"",""
1254117345410290000,"","","",fi,"",""
1254119278946730000,"",-,"",fi,"",""
1254121059575620000,"","","",en,"",""
1254122174891290000,"","","",fi,"",""
1254123520684100000,"",-,"",fi,"",""
1254124297540560000,"",+,0,fi,"",""
1254124361327480000,"","","",fi,"",""
1254125685439950000,"","","",fi,"",""
1254127833040990000,"",0,-,fi,"",""
1254128322868630000,"","","",fi,"",""
1254129369834010000,"",+,"",fi,"",""
1254133293336890000,0,+,0,fi,"",""
1254135388601490000,"",0,"",fi,"",""
1254136106024660000,"",+,"",fi,"",""
1254138234751330000,"","","",fi,"",""
1254139202889040000,"","","","",NO FINN,""
1254139666728720000,"","","",fi,"",""
1254140415885950000,"","","",sw,"",""
1254142677597160000,"",0,0,"","",""
1254143704597750000,"",-,"",fi,"",""
1254145250785930000,-,-,-,fi,"",""
1254147676192590000,"",0,"",fi,"",""
1254149160409990000,"","","",fi,"",""
1254151533396020000,"","","",sw,"",""
1254151547933600000,0,+,-,fi,"",""
1254153321453110000,"","","",sw,"",""
1254153354768540000,"","","",fi,"",""
1254155491804140000,"","","","","",""
1254155696326800000,"",-,"",fi,"",""
1254161723331940000,0,0,0,fi,"",""
1254162251092810000,"","","","","",""
1254163608801620000,"",+,+,fi,"",""
1254166502611310000,"","","",fi,"",""
1254170498432410000,"","","",fi,"",""
1254172524197400000,"","","",fi,"",""
1254173416120150000,"","","","",no fin,""
1254174049674110000,"",0,"",fi,"",""
1254174921674170000,"","","",eu,"",""
1254178920288740000,"","","",fi,"",""
1254185432511890000,"","","",fi,"",""
1254210024756390000,"","","","","",""
1254216627836630000,-,-,-,fi,"",""
1254217575862600000,"","","","","",""
1254218060434680000,"","","",fi,"",""
1254227741098030000,"",0,"",fi,"",""
1254240608866190000,"","","",gl,NO FINN,""
1254247150462140000,"","","",hi-Latn,"",""
1254251926327300000,"",0,-,fi,"",""
1254257380310820000,"","","",fi,"",""
1254259413592020000,"","","",fi,"",""
1254259539198830000,"","","",fi,"",""
1254266879784390000,"","","",fi,"",""
1254271160344340000,"",0,"",fi,"",""
1254272680041370000,"","","",xh,"",""
1254274021887260000,+,+,+,fi,"",""
1254274629373490000,-,-,-,fi,"",""
1254275029006780000,-,-,-,fi,"",""
1254277095934560000,"","","",fi,"",""
1254278159173910000,"",+,"",fi,"",""
1254278590998480000,"","","",fi,"",""
1254279293905130000,"","","",fi,"",""
1254279922790490000,"","","",fi,"",""
1254280047663500000,"","","","",x,""
1254280489688600000,"","","",vi,NO FINN,""
1254282894920550000,"",0,"",fi,"",""
1254284972527150000,"","","",fi,"",""
1254285062394250000,"","","",so,"",""
1254286136165510000,"","","","","",""
1254286981451870000,"","","","","",""
1254287020316410000,"","","",fi,"",""
1254287837345740000,"","","","","",""
1254288031324000000,"","","",fi,"",""
1254288331770340000,"",0,"",fi,"",""
1254288850324770000,"","","",eo,NO FINN,""
1254290262001630000,"","","",fi,"",""
1254290670044570000,"","","",fi,"",""
1254291089793730000,"","","",fi,"",""
1254292244032610000,"",+,"",fi,"",""
1254293768477470000,"","","",fi,"",""
1254294212243260000,"","","",fi,"",""
1254295200358380000,"","","","","",""
1254295636851210000,"","","","",NO FINN,""
1254296122232840000,"","","",fi,"",""
1254296422045840000,"",0,"",fi,"",""
1254297432793420000,"","","",fi,"",""
1254297749949950000,0,-,-,fi,"",""
1254299587692630000,0,0,0,fi,"",""
1254301081854710000,+,"",0,fi,"",""
1254302281350200000,"","","",fi,"",""
1254302811925420000,"","","",fi,"",""
1254304051279220000,"","","","","",""
1254304316191580000,"",+,"",fi,"",""
1254304494634110000,"",0,"",fi,"",""
1254306024384760000,"","","",fi,"",""
1254307135430820000,"","","",fi,"",""
1254307639435110000,"","","",fi,"",""
1254308368489030000,"",0,"",fi,"",""
1254314772314620000,-,-,-,fi,"",""
1254316107097310000,"","","",sw,"",""
1254316529707040000,"","","",fi,"",""
1254316719797090000,"","","",fi,"",""
1254316809232290000,"","","",fi,"",""
1254317152171150000,-,-,-,fi,"",""
1254317168998710000,"",+,"",fi,"",""
1254317441011890000,"","","",fi,"",""
1254317682079550000,"",+,"",fi,"",""
1254317703936070000,"","","",fi,"",""
1254318372763980000,"",-,-,fi,"",""
1254319693139250000,"",-,"",fi,"",""
1254319825075180000,0,0,0,fi,"",""
1254320859436720000,"",0,"",fi,"",""
1254321713636090000,"",-,"",fi,"",""
1254322716993360000,"",0,"",fi,"",""
1254322996245910000,"","","",fi,"",""
1254324352469950000,"",0,"",fi,"",""
1254324417389230000,"","","","","",""
1254327489754780000,"","","",fi,"",""
1254327675486980000,"","","",fi,"",""
1254328073874490000,"",-,"",fi,"",""
1254329487870820000,"","","",fi,"",""
1254331723673940000,"",+,+,fi,"",""
1254332470792680000,"","","","","",""
1254332963711570000,"",+,0,fi,"",""
1254334540752900000,"","","",fi,"",""
1254334887626260000,"",+,"",fi,"",""
1254335112705170000,"","","",ha,"",""
1254335842723800000,"","","",fi,"",""
1254337617791010000,"","","",fi,"",""
1254339418825120000,"","","",fi,"",""
1254339479168590000,"","","","",NO FINN,""
1254340318717070000,"","","","","",""
1254342107663410000,"",+,"",fi,"",""
1254343202015970000,"","","",mg,"",""
1254343485790070000,"","","",fi,"",""
1254344645418650000,"",+,+,fi,"",""
1254345053134340000,+,-,-,fi,"",""
1254345369519110000,"",0,0,fi,"",""
1254345581625070000,"",-,"",fi,"",""
1254346499191910000,"",0,"",fi,"",""
1254350235473710000,*+/-,"",0,fi,"",""
1254350814405170000,"","","",fi,"",""
1254351037890280000,0,+,0,fi,"",""
1254352010960310000,"",-,"",fi,"",""
1254352118330290000,"","","",fi,"",""
1254352618782100000,"","","",fi,"",""
1254352783907660000,"","","",fi,"",""
1254355239500730000,"","","",fi,"",""
1254356272784300000,-,-,-,fi,"",""
1254357238921280000,"","","",fi,"",""
1254357606828740000,0,0,0,fi,"",""
1254359791402660000,"","","",fi,"",""
1254360399597670000,"",-,"",fi,"",""
1254364277785470000,-,-,-,fi,"",""
1254364319015480000,"","","",fi,"",""
1254366417077530000,+,+,+,fi,"",""
1254369335415640000,+,+,+,fi,"",""
1254370742445190000,"","","","",NO FINN,""
1254374495265190000,+,0,+,fi,"",""
1254376872491840000,"",0,"",fi,"",""
1254377621145770000,"","","",fi,"",""
1254378744279640000,"","","",fi,"",""
1254378885728340000,-,-,-,fi,"",""
1254381824341610000,"","","",fi,"",""
1254383092518790000,"","","",fi,"",""
1254385317274180000,"","","",fi,"",""
1254386203123690000,-,-,-,fi,"",""
1254387187862430000,"",0,"",fi,"",""
1254387985593880000,"","","",fi,"",""
1254388608636780000,"","","",fi,"",""
1254388802564560000,"","","",st,"",""
1254388972329020000,-,-,-,fi,"",""
1254390632258440000,-,0,-,fi,"",""
1254392695226680000,"","","",su,"",""
1254392715716030000,-,0,0,fi,"",""
1254393265991930000,"","","",ku,"",""
1254393962489680000,"","","","","",""
1254398508142150000,"","","","","",""
1254399673512620000,-,0,-,fi,"",""
1254403405554080000,"","","",fi,"",""
1254404180753750000,"","","",fi,"",""
1254405212535750000,0,0,0,fi,"",""
1254406970544660000,"",0,"",fi,"",""
1254408061713780000,"",-,"",fi,"",""
1254408567223980000,"","","","",NO FINN,""
1254408910691240000,"","","",fi,"",""
1254409906104540000,"","","",fi,"",""
1254410442132390000,"",+,"",fi,"",""
1254410720458040000,"","","",sw,no fin,""
1254412438310740000,"","","",fi,"",""
1254413114231200000,"","","",fi,"",""
1254414460900520000,"",0,"",fi,"",""
1254418102802170000,"",-,"",fi,"",""
1254419205040020000,"",-,"",fi,"",""
1254423367756800000,"",-,"",fi,"",""
1254423539198890000,"","","",st,"",""
1254423620031520000,"","","",fi,"",""
1254425351578660000,+,0,0,fi,"",""
1254425844254230000,"","","",fi,"",""
1254428132406430000,"",+,"",fi,"",""
1254430432885650000,"","","","","",""
1254431341468400000,-,-,-,fi,"",""
1254431438482620000,"","","",sq,NO FINN,""
1254431518124130000,"","","",fi,NO FINN,""
1254432494713270000,"","","","","",""
